, URL, Name, isSecure, Sport,
,westportadvancedbaseball.com,Westport Advanced Baseball,false,Baseball,
,westportfieldhockey.com,Westport Field Hockey Inc,false,Hockey,
,westseattlebasketball.com,error opening web page,
,westsidevikings.com,Westside Vikings,false,Football,
,westtampawolves.org,WOLVES LACROSSE CLUB,false,Lacrosse,
,westvalleylax.com,error opening web page,
,westwoodbasketball.org,Westwood Basketball Association,false,Basketball,
,westwoodgirlslacrosse.org,Westwood Girls Youth Lacrosse League,false,Lacrosse,
,westwoodlittleleague.com,Westwood Little League,false,,
,whisperingcorridor.com,error opening web page,
,whiteplainsflag.com,Northeast Flag Football League of Westchester,false,Football,
,whyll.com,West Hartford Youth Lacrosse League,false,Lacrosse,
,wihlma.com,Women's Interscholastic Hockey League of the Mid-Atlantic,false,Hockey,
,willyroysoccer.com,Willy Roy Soccer Dome,false,Soccer,
,wiltonfieldhockey.com,Wilton Field Hockey Association,false,Hockey,
,wiltonhockey.org,Wilton High School Hockey Club,false,Hockey,
,wiltonlax.com,Wilton Lacrosse,false,Lacrosse,
,wiltonyouthfieldhockey.com,Wilton Youth Field Hockey,false,Hockey,
,wiltonyouthfootball.org,Wilton Youth Football Cheer,false,Football,
,wiltonyouthwrestling.org,Wilton Youth Wrestling,false,,
,winchestergirlslacrosse.com,Winchester Girls Youth Lacrosse,false,Lacrosse,
,windhamwolverines.org,Windham Wolverines,false,,
,winnersedgelax.com,Winners Edge Lacrosse,false,Lacrosse,
,wins4life.com,WINS For Life,false,Basketball,
,winsforlife.com,WINS For Life,false,Basketball,
,wjbhoops.com,Wolcott Jr Basketball,false,Basketball,
,wjgirlssoftball.com,West Jeff Girls Softball Association,false,Softball,
,wllbball.com,Wallingford Little League,false,,
,woburnyouthbaseball.com,Woburn Little League,false,Softball,
,wolcottlacrosse.org,Wolcott Youth Lacrosse Club,false,Lacrosse,
,wonderlandwizards.com,Wonderland Wizards Youth Hockey Association,false,Hockey,
,woodcreekfootball.com,Back The Pack - Home of Woodcreek Football,false,Football,
,woodinvillebaseball.com,WHS Baseball,false,Baseball,
,worcesterhockey.com,Worcester Hockey League,false,Hockey,
,wpcyo.net,WPCYO,false,Basketball,
,wsboyslax.com,West Springfield Boys Youth Lacrosse,false,Lacrosse,
,wslax.org,Washington Schoolgirls Lacrosse Association (Youth & HS),false,Lacrosse,
,wtfalconslax.com,Washington Township Youth Lacrosse - Bergen County,false,Lacrosse,
,wtwolves.com,WOLVES LACROSSE CLUB,false,Lacrosse,
,wtwolves.info,WOLVES LACROSSE CLUB,false,Lacrosse,
,wtwolves.net,WOLVES LACROSSE CLUB,false,Lacrosse,
,wtwolves.org,WOLVES LACROSSE CLUB,false,Lacrosse,
,wtyba.com,error opening web page,
,wybonline.org,error opening web page,
,wybsa.net,error opening web page,
,wybsl.com,error opening web page,
,wysclax.org,error opening web page,
,xmathletics.com,error opening web page,
,yacfootball.com,error opening web page,
,yankeeconferencehockey.com,error opening web page,
,yankeeunited.com,Yankee United F.C.,false,Soccer,
,yarmouthyouthbaseball.net,error opening web page,
,ybadawgs.com,Youth Basketball Academy,false,Basketball,
,yonkersunited.com,error opening web page,
,yonkersunited.org,error opening web page,
,yourvipinvitation.com,error opening web page,
,allstarbatting.com,CT Rangers Baseball,false,Baseball,
,beachlax.org,Beach Lacrosse Club,false,Lacrosse,
,crescentlittleleague.org,Crescent Little League,false,,
,ctksports.com,error opening web page,
,dybs.org,Darien Little League,false,,
,fairfieldcountyunited.com,Fairfield County United Field Hockey Club, LLC,false,Hockey,
,fauquieryouthfootball.com,Fauquier Youth Football,false,Football,
,ggnll.net,Golden Gate National Little League,false,Baseball,
,haddonfieldbaseball.org,error opening web page,
,jrraidersfootball.org,Hillsborough JR Raiders,false,,
,junior-lizards.com,error opening web page,
,leesburggirlssoftball.com,Leesburg Girls Softball League,false,Softball,
,newburyportboysbasketball.com,Newburyport Boys Basketball Association,false,Basketball,
,newcitybaseball.com,GENERALS BASEBALL ACADEMY,false,Baseball,
,swboyslax.org,South Windsor Lacrosse Inc.,false,Lacrosse,
,timberlaneyouthlacrosse.org,error opening web page,
,bennettrink.com,Edward L. Bennett RInk,false,,
,dunwoodyseniorbaseball.com,DSB | Dunwoody Senior Baseball,false,Baseball,
,ecyfl.org,Essex County Youth Futsal League,false,Soccer,
,eywca.org,Emmaus Youth Wrestling Association,false,,
,jayba-wi.com,Jackson Area Youth Baseball Association,false,Softball,
,jrraiderstrack.org,Hillsborough JR Raiders,false,,
,lawrenceflames.org,Lawrence Nassau Hockey Association,false,Hockey,
,maislathletics.org,Madison Area Independent Sports League,false,Football,
,medwaylax.com,error opening web page,
,northsunrisell.org,North Sunrise Little League,false,,
,rocklandgaa.com,error opening web page,
,southorlandobaberuth.com,South Orlando Babe Ruth,false,Baseball,
,tyngsboroughyouthhockey.org,Nashoba Youth Hockey Association,false,Hockey,
,tysahockey.com,Tewksbury Youth Skating Association,false,,
,vernonlacrosse.org,Vernon Lacrosse Association,false,Lacrosse,
,watchunglittleleague.org,Watchung Little League,false,Baseball,
,westonyouthservices.org,Weston Youth Services,false,,
,westportbasketball.org,Westport Basketball Association,false,Basketball,
,wghsa.org,Northwestern Connecticut Youth Hockey,false,Hockey,
,algonkianlacrosse.org,Algonkian Lacrosse Club,false,Lacrosse,
,creeksports.com,Cherry Creek Youth Sports,false,Lacrosse,
,djfl.org,Darien Junior Football League,false,Football,
,epfastpitch.com,Eden Prairie Fastpitch Association,false,,
,epywa.org,Emmaus Youth Wrestling Association,false,,
,falmouthlax.net,Cape Cod Lacrosse,false,Lacrosse,
,falmouthlax.org,Cape Cod Lacrosse,false,Lacrosse,
,fllgs.org,Fairfield Little League Girls Softball,false,Softball,
,hopkintonlax.com,error opening web page,
,jeffersonjba.org,Jefferson Basketball Association,false,Basketball,
,kidstime-wellesley.com,KidstimeWellesleycom,false,Basketball,
,knotholebaseballcentral.com,Knothole Central Region,false,,
,madisongirlslax.org,error opening web page,
,marlborogirlssoftball.com,Marlboro Girls Softball,false,Softball,
,newfairfieldbaseball.org,New Fairfield Baseball,false,Baseball,
,newtownsoccerclub.org,Newtown Soccer Club,false,Soccer,
,neyankeeconference.com,New England District Hockey,false,Hockey,
,phhockey.com,Port Huron Minor Hockey Association,false,Hockey,
,pipeline.uslaxteams.com,Pipeline Lacrosse,false,Lacrosse,
,prosperwrestling.com,Prosper High School Wrestling,false,,
,salemnhlacrosse.org,Salem Youth Lacrosse,false,Lacrosse,
,simsburyhockey.com,error opening web page,
,smvll.com,South Mission Viejo Little League,false,,
,stoughtonlacrosse.org,Stoughton Youth Lax MA,false,,
,trojanlacrosse.org,McDowell Trojan Lacrosse Booster Club,false,Lacrosse,
,warwickyouthfootball.org,Warwick Youth Football & Cheerleading,false,Football,
,yaleyouthhockey.com,error opening web page,
,abenakilacrosse.com,Abenaki Lacrosse,false,Lacrosse,
,brychoops.org,BRYC Basketball,false,Basketball,
,cantonyouthlax.org,Canton Youth Lacrosse Club,false,Lacrosse,
,cantonyouthsoccer.com,Canton Youth Soccer Association,false,Soccer,
,duxburygirlslacrosse.com,Duxbury Girls Youth Lacrosse,false,Lacrosse,
,fairportcheerleading.com,Fairport Cheerleading,false,,
,falmouthflash.org,Falmouth Flash Girls Lacrosse,false,Lacrosse,
,fbrb.org,Farmington Little League,false,,
,lasl.org,Lawrence Adult Soccer League,false,Soccer,
,littletonyouthsports.org,Littleton Youth Sports,false,,
,manalapansoftball.com,Manalapan Baseball Association,false,Baseball,
,medfieldyouthlacrosse.com,Medfield Youth Lacrosse,false,Lacrosse,
,migirlslacrosse.com,error opening web page,
,montvillelacrosse.org,Montville Lacrosse,false,Lacrosse,
,neconn.org,error opening web page,
,newmilfordlacrosse.org,New Milford Youth Lacrosse,false,Lacrosse,
,nhyouthbaseball.org,North Hunterdon Youth Baseball and Softball,false,Softball,
,northernconnecticutlacrosse.com,error opening web page,
,northtorrancelittleleague.com,error opening web page,
,petalsportsassociation.com,Petal Sports Association,false,Softball,
,princetonyouthhockey.org,Princeton Youth Hockey Association,false,Hockey,
,raptorsathletics.org,Raptors Athletics,false,Lacrosse,
,scituatesoccer.net,Scituate Youth Soccer Association,false,Soccer,
,stamfordnational.com,Stamford Little League - American Division,false,,
,stxyla.com,South Texas Youth Lacrosse Association,false,Lacrosse,
,ulalax.com,Upstate Lacrosse Association,false,Lacrosse,
,vyibball.org,Vienna Youth Inc Basketball,false,Basketball,
,warwickyouthlax.com,error opening web page,
,bcylax.org,Beach Cities Youth Lacrosse,false,Lacrosse,
,brycbasketball.org,BRYC Basketball,false,Basketball,
,buffalosabressledhockey.org,Buffalo Sabres Sled Hockey,false,Hockey,
,cahahockey.org,error opening web page,
,dorrrec.org,Dorr Recreation,false,,
,elite-nation.com,ELITE NATION BASEBALL,false,Baseball,
,forestyouth.org,Forest Youth Athletic Association,false,,
,goshenyouthlacrosse.com,Goshen Youth Lacrosse,false,Lacrosse,
,madeirarecbasketball.com,Madeira Recreational Basketball,false,Basketball,
,moorestownsoccer.com,Moorestown Soccer Club,false,Soccer,
,newcanaanwrestling.org,New Canaan Youth Wrestling,false,,
,njspw.org,Garden State Pop Warner,false,,
,parklandflag.com,error opening web page,
,ridgefieldlittleleague.org,error opening web page,
,teamprideselect.com,Team Pride Select Inc.,false,,
,westfieldhockey.org,Westfield Youth Hockey,false,Hockey,
,arlingtonlacrosse.org,Arlington Youth Lacrosse Club,false,Lacrosse,
,cumberlandmelax.org,Cumberland North Yarmouth Youth Lacrosse,false,Lacrosse,
,dukesmainlinelc.com,error opening web page,
,elyb.org,East Lyme Youth Basketball,false,Basketball,
,laketappslax.org,Lake Tapps Lacrosse Club,false,Lacrosse,
,lsboosters.org,Lincoln-Sudbury All Sports Boosters,false,,
,lylax.org,Loyola Lacrosse,false,Lacrosse,
,mr-ll.org,Millstone Little League,false,,
,nediamondgems.com,New England Diamond Gems,false,,
,njrll.org,North Jersey Regional Lake League,false,,
,ntnll.org,North Tonawanda National Little League,false,,
,portsmouthlax.org,Portsmouth Lacrosse,false,Lacrosse,
,southorlandolax.com,error opening web page,
,thundervb.org,Thunder Volleyball,false,,
,ulacrosse.org,United Lacrosse Association - Kansas City Lacrosse,false,Lacrosse,
,cantonlittleleague.org,Canton Little League,false,Softball,
,clintonlacrosse.org,Clinton Lacrosse Association,false,Lacrosse,
,duxburyyouthhockey.org,Duxbury Youth Hockey,false,Hockey,
,fsbl.net,Frankfort Square Baseball League,false,Baseball,
,greenwichcannons.org,Greenwich Cannons Baseball,false,Baseball,
,littletonyouthsoccer.org,Littleton Soccer Club,false,Soccer,
,nccbball.org,NCC Travel Basketball,false,Basketball,
,ncwloa.org,Nassau County Womens Lacrosse Officials Association,false,Lacrosse,
,nhys.org,New Hartford Youth Baseball / Softball,false,Softball,
,oclax.net,Orange County Lacrosse Association,false,Lacrosse,
,sycamorelax.com,error opening web page,
,teammizunousa.org,USA Roadrunners,false,,
,wbaladyknicks.com,error opening web page,
,wswsa.org,error opening web page,
,cdjrlacrosse.org,CD East Junior Lacrosse,false,Lacrosse,
,charmecksoftball.org,Char-Meck Girls Softball,false,Softball,
,cmbaseballsoftball.org,Chester Mendham Baseball and Softball Club,false,Softball,
,colchesterlax.org,Colchester Youth Lacrosse,false,Lacrosse,
,ctlacrosse.org,Connecticut Lacrosse Foundation,false,Lacrosse,
,cusabolax.org,Cusabo Nation Lacrosse, Inc.,false,Lacrosse,
,cylax.org,Chesterfield Hammers,false,,
,fdrhockey.org,FDR Hockey Club,false,Hockey,
,fsafcunited.com,Farmington Sports Arena Football Club,false,Football,
,ghsibaseball.org,error opening web page,
,hpthunder.org,error opening web page,
,issylax.org,Issaquah Lacrosse Club,false,Lacrosse,
,jaelitesoccer.com,error opening web page,
,madisonyouthlacrosse.org,Madison Youth Lacrosse,false,Lacrosse,
,maverickslax.com,Mavericks Lacrosse Club LLC,false,Lacrosse,
,meyouthsoccer.com,Manchester-Essex Youth Soccer,false,Soccer,
,mvlax.com,Minisink Valley Lacrosse Club (Booster),false,Lacrosse,
,nlbsa.com,error opening web page,
,oregongirlslax.com,Oregon Girls Lacrosse Association,false,Lacrosse,
,pryouthfootballandcheer.com,Pine Richland United Youth Football and Cheer,false,Football,
,restonraiders.com,Reston Raiders Hockey Club,false,Hockey,
,srvgal.org,San Ramon Valley Girls Athletic League (SRVGAL),false,,
,uslaxteams.com,error opening web page,
,waltonlax.org,Walton Raiders Lacrosse,false,Lacrosse,
,wethersfieldyouthlacrosse.org,Wethersfield Youth Lacrosse,false,Lacrosse,
,whybaseball.com,West Hartford Youth Baseball League,false,Baseball,
,bowiehockey.org,Bowie Hockey Club,false,Hockey,
,chelmsfordyouthbaseball.org,Chelmsford Youth Baseball,false,Baseball,
,chiawanalax.com,Chiawana Lacrosse Club,false,Lacrosse,
,columbuslax.org,Columbus Lacrosse Club,false,Lacrosse,
,cyla.us,Colorado Youth Lacrosse Association,false,Lacrosse,
,dsll.org,Devon Strafford Little League,false,,
,frankfortfalcons.com,Frankfort Youth Athletic Association,false,Football,
,loudounsoftball.org,Loudoun Girls Little League Softball,false,Softball,
,middlax.org,Middlebury Youth Lacrosse Club,false,Lacrosse,
,milfordyouthlacrosse.org,Milford Youth Lacrosse, Inc.,false,Lacrosse,
,mtbsa.org,MONTGOMERY TOWNSHIP BASEBALL AND SOFTBALL ASSOCIATION,false,,
,nklax.com,Warriors Lacrosse,false,Lacrosse,
,nwcyh.com,error opening web page,
,saintpetersburglacrosse.com,Saint Petersburg Lacrosse Club,false,Lacrosse,
,saukprairielax.org,Sauk Prairie Lacrosse,false,Lacrosse,
,scilleague.org,South Carolina Independent Lacrosse League,false,Lacrosse,
,sudburygirlslacrosse.org,Sudbury Girls Lacrosse,false,Lacrosse,
,sykesvilleraiders.org,Sykesville Raiders Football and Cheerleading,false,Football,
,vametrolacrosse.com,VA Metro Lacrosse,false,Lacrosse,
,billericayouthlacrosse.com,error opening web page,
,boulderlacrosse.org,Boulder Valley Lacrosse,false,Lacrosse,
,ctpythons.com,CT Python Soccer Club,false,Soccer,
,dcwestyouthsports.org,DC West Youth Sports Organization,false,,
,egllri.com,EAST GREENWICH LITTLE LEAGUE,false,,
,fhyaa.org,error opening web page,
,fsbl.org,Farmwell Station Basketball League,false,Basketball,
,gyfa.com,Glastonbury Youth Football Association,false,Football,
,lakotalacrosse.org,Lakota Youth Lacrosse,false,Lacrosse,
,leagueathletics.us,error opening web page,
,marlboroyouthbasketball.org,Marlboro Travel Youth Basketball,false,Basketball,
,marsbaseball.com,Mars Baseball Association,false,Baseball,
,mensbaseball.org,Harford Mens Baseball League,false,Baseball,
,mustangsportsclub.org,Mustang Sports Club,false,,
,nklacrosse.org,North Kingstown Youth Lacrosse,false,Lacrosse,
,randolphgirlslax.org,Randolph Girls Lacrosse,false,Lacrosse,
,smithtownboosterclub.org,Smithtown Booster Club,false,Basketball,
,tewksburygirlssoftball.com,Tewksbury Girls Softball League,false,Softball,
,abingtongirlslax.org,Abington Girls Lacrosse Club,false,Lacrosse,
,agysl.org,Amesbury Girls Youth Softball League,false,Softball,
,amesburyjetsfootball.org,Jets Youth Football and Cheerleading,false,Football,
,ansll.org,ANSLL,false,Baseball,
,ardsleylittleleague.com,Ardsley Little League,false,,
,avll.org,Aliso Viejo Little League,false,,
,ayhl.org,Amesbury Youth Hockey,false,Hockey,
,bcbbasketball.org,Bolingbrook Community Basketball / Bolingbrook Magic Basketball,false,Basketball,
,bdyb.org,Brentsville Baseball League,false,Baseball,
,beachlax.com,Beach Lacrosse Club,false,Lacrosse,
,bedfordbearshockey.com,Bedford Katonah Hockey Association,false,Hockey,
,bedfordll.com,Bedford Little League,false,,
,bellinghamhawx.org,error opening web page,
,belmontyouthhockey.org,Belmont Youth Hockey Association, Inc.,false,Hockey,
,bergencatholiclacrosse.com,Bergen Catholic Lacrosse,false,Lacrosse,
,billericahockey.org,error opening web page,
,binghamgirlslax.com,Bingham High School Girls Lacrosse,false,Lacrosse,
,boggsbarrett.com,Boggs Barrett Soccer Camp,false,Soccer,
,boltonsoccer.net,Bolton Youth Soccer Association,false,Soccer,
,bousquetskiclub.com,error opening web page,
,braintreeyouthhockey.org,error opening web page,
,buffaloregals.org,Buffalo Regals,false,,
,bullsharkslacrosse.com,Lauderdale LandSharks Lacrosse,false,Lacrosse,
,burnsvillelegionbaseball.org,Burnsville Legion Baseball,false,Baseball,
,byramhillsyouthlacrosse.org,Byram Hills Youth Lacrosse,false,Lacrosse,
,cabriniboosters.org,Cabrini Athletic Boosters,false,,
,cambridgeyouthhockey.org,Cambridge Youth Hockey,false,Hockey,
,capeannunited.org,Cape Ann United,false,,
,cascadevolleyball.net,Cascade Volleyball Club of Seattle,false,,
,cbtbl.com,CT Boys Travel Basketball League,false,Basketball,
,chatfieldbaseball.com,error opening web page,
,chatfieldhoopsclub.com,error opening web page,
,chathambasketballclub.org,Chatham Basketball Club,false,Basketball,
,cheshirelacrosse.com,Cheshire Lacrosse Club,false,Lacrosse,
,chesterbasketball.org,Chester Basketball,false,Basketball,
,chicorebels.com,error opening web page,
,clyfl.org,Central Loudoun Youth Football League,false,Football,
,cmlax.org,Chester Mendham Youth Lacrosse,false,Lacrosse,
,cougarsportszone.com,Cougar Sports Zone,false,,
,coyoteslacrosse.com,Coyotes Lacrosse,false,Lacrosse,
,cranfordlacrosse.org,Cranford Lacrosse Club,false,Lacrosse,
,ctbball.org,Connecticut Basketball Conference,false,Basketball,
,ctcollegebaseballleague.org,Connecticut Collegiate Baseball League,false,Baseball,
,ctoilkings.com,CT Oil Kings AAA Youth Hockey & Player Development,false,Hockey,
,ctstormhockey.org,Southern Connecticut Storm Special Hockey, Inc.,false,Hockey,
,cumberlandlax.org,Cumberland Youth Lacrosse,false,Lacrosse,
,cvyl.org,Connecticut Valley Youth Lacrosse,false,Lacrosse,
,cybcys.org,Cheshire Youth Baseball and Softball,false,Softball,
,cyony.org,Catholic Youth Organization,false,Basketball,
,daagators.org,error opening web page,
,dakotaridgesports.org,Dakota Ridge Sports Association,false,Soccer,
,daphnesports.com,Daphne Sports,false,,
,darienysports.com,Darien YMCA Sports Dept.,false,Football,
,deercreeklax.com,error opening web page,
,demonsyouthhockey.org,Demons Youth Hockey,false,Hockey,
,desotobaseball.org,error opening web page,
,dewittlacrosse.org,error opening web page,
,dillsburgyouthbaseball.org,error opening web page,
,donboscohawks.org,error opening web page,
,dorchesterbaberuth.org,Dorchester Babe Ruth,false,,
,dorchesterlittleleague.org,Dorchester Little League,false,,
,downriverlax.org,error opening web page,
,dullesyouth.org,Dulles Youth Sports,false,Football,
,duxburydragonsfootball.com,Duxbury Dragons Football,false,Football,
,duxburyyouthlacrosse.org,Duxbury Youth Lacrosse,false,Lacrosse,
,easthartfordhornets.org,East Hartford Hornets Youth Football & Cheerleading,false,Football,
,eastlincolnoptimist.org,East Lincoln Optimist Club,false,Football,
,echostars.com,error opening web page,
,edhyb.com,El Dorado Hills Youth Basketball,false,Basketball,
,edinabaseball.org,Edina Baseball Association,false,Baseball,
,elbl.org,Eastern Loudoun Basketball League,false,Basketball,
,elilacrosse.com,Eli Youth Lacrosse, Inc.,false,Lacrosse,
,empirehockey.org,Empire Amateur Hockey Conference,false,Hockey,
,epbaseball.com,Eden Prairie Baseball Association,false,Baseball,
,ewpal.org,East Windsor Police Athletic League,false,Soccer,
,eyhaicedragons.com,Easton Youth Hockey Association,false,Hockey,
,fairfieldcountyfootball.org,Fairfield County Football League,false,Football,
,fairfieldgiants.com,Fairfield Youth Football, Cheer & Flag,false,Football,
,fcdansvillemustangs.com,FC Dansville,false,Soccer,
,firelax.org,McHenry Junior Warriors Lacrosse,false,Lacrosse,
,foundationsc.com,Foundation Soccer Club,false,Soccer,
,framinghamyouthhockey.org,Framingham Youth Hockey Program,false,Hockey,
,frankfortbaseball.com,Frankfort Boys Baseball Inc,false,Baseball,
,fsasports.com,Farmington Sports Arena,false,Soccer,
,fvbsa.org,French Valley Baseball Softball Association,false,Softball,
,gbahoops.org,Glastonbury Basketball Association,false,Basketball,
,gbjha.org,error opening web page,
,gbwybaseball.org,Green Bay West Side Youth Baseball,false,Baseball,
,gmflmidland.org,Greater Midland Football League,false,Football,
,gnhwarriors.org,error opening web page,
,grovelandbaseball.org,Groveland Baseball League,false,Baseball,
,guilfordlittleleague.org,error opening web page,
,hanoverlax.org,Hanover Youth Lacrosse,false,Lacrosse,
,hanoverlaxclub.com,error opening web page,
,hanoversoccerclub.org,Hanover Soccer Club,false,Soccer,
,harvesterparkhammers.com,error opening web page,
,hayla.org,Hagerstown Area YMCA Lacrosse Association,false,Lacrosse,
,hbbasketballclub.org,Hollis Brookline Basketball Club,false,Basketball,
,hbcalripken.org,error opening web page,
,hksoccer.org,Haddam-Killingworth Soccer Club,false,Soccer,
,hlcbulls.org,Hereford Lacrosse,false,Lacrosse,
,hmst.org,error opening web page,
,hopewellbaseball.org,Hopewell Youth Association,false,Baseball,
,hoplax.com,error opening web page,
,hrysfastpitch.com,Herndon Reston Youth Softball,false,Softball,
,hwlax.org,error opening web page,
,istsportsct.com,IST Sports Headquarters,false,Lacrosse,
,iylax.org,error opening web page,
,jeffersonsoftball.org,Jefferson Softball,false,Softball,
,jrcolonialhoops.org,error opening web page,
,jrraiderstrack.com,Hillsborough JR Raiders,false,,
,jtaalacrosse.org,error opening web page,
,jyflfalcons.org,error opening web page,
,jylax.org,Falcon Youth Lacrosse,false,Lacrosse,
,kellergirlslacrosse.com,error opening web page,
,kentctparkandrecreation.com,error opening web page,
,killeentrojansyouthsport.com,KILLEEN TROJANS YOUTH SPORTS ASSOCIATION,false,Football,
,kingslacrosseclub.com,Kings Lacrosse Club,false,Lacrosse,
,kybl.org,error opening web page,
,lakevilletrack.org,Lakeville Track and Field Association,false,,
,laxforwishesohio.org,Lacrosse for Wishes Southern Ohio,false,Lacrosse,
,leadthewayfieldhockey.com,Lead The Way,false,,
,leesburggirlssoftball.org,Leesburg Girls Softball League,false,Softball,
,legendssportsleagues.com,Legends Sports Leagues,false,Basketball,
,leominsteryouthlacrosse.com,Leominster Youth Lacrosse,false,Lacrosse,
,leominsteryouthsoccer.org,Leominster Youth Soccer Association,false,Soccer,
,libertyvillebaseball.org,Libertyville Little League,false,Baseball,
,limericklacrosse.com,error opening web page,
,lincolnwaylacrosse.com,Lincoln-Way Lacrosse Club,false,Lacrosse,
,livingstonblues.org,Livingston Blues Youth Hockey,false,Hockey,
,ljyb.org,La Jolla Youth Baseball,false,Baseball,
,louisvillebsa.org,error opening web page,
,lprebels.club,error opening web page,
,lwvipers.org,Lincoln Way Vipers Baseball Academy,false,Softball,
,mamaroneckhockey.org,Mamaroneck Youth Hockey Association,false,Hockey,
,manalapanbaseball.com,Manalapan Baseball Association,false,Baseball,
,manhassetbaseball.com,Manhasset PAL Baseball,false,Baseball,
,masonyouthfootball.com,error opening web page,
,mcleantrack.org,McLean Youth Track and Field,false,,
,mcleanvolleyball.org,McLean Youth Volleyball,false,,
,mcponybaseball.com,error opening web page,
,merrimackvalleysports.com,error opening web page,
,mhdbaseball.org,Marblehead Youth Baseball,false,Baseball,
,middleborolittleleague.com,Middleboro Little League,false,,
,middletownyouthlacrosse.org,Middletown Youth Lacrosse,false,Lacrosse,
,millstonerec.org,Millstone Township Recreation,false,,
,miltonyouthhockey.com,Milton Youth Hockey,false,Hockey,
,mlgba.com,Main Line Girls Basketball Association,false,Basketball,
,mobilemaverickslacrosse.org,Mobile Youth Lacrosse League,false,Lacrosse,
,mohicanslax.org,Lake Mary Mohicans Lacrosse Club,false,Lacrosse,
,moorestownbasketball.org,Moorestown Youth Basketball Club,true,Basketball,
,moorestowncrew.org,Moorestown Rowing Club,false,,
,mtkagirlssoftball.org,Minnetonka Girls Softball Association,false,Softball,
,mysasports.org,Metamora Youth Sports Association,false,,
,nangolax.com,Chittenango Lacrosse Association,false,Lacrosse,
,nanuetlittleleague.com,Nanuet Little League,false,Lacrosse,
,nashobaunited.org,error opening web page,
,nbyb.org,North Branford Youth Basketball,false,Basketball,
,ncffl.info,New Canaan Flag Football League,false,Football,
,nclax.org,New Canaan Lacrosse AssociationP O Box 1671New Canaan Ct 06840Tax ID 061592201NonProfit 501c3 Organization,false,Lacrosse,
,nepsacbasketball.org,New England Prep School Boys Basketball,false,Basketball,
,netwisters.com,New England Twisters,false,,
,newenglandfutsal.com,New England Sports Promotion,false,Soccer,
,newtoneastll.org,Newton SouthEast Little League,false,,
,newtongirlslacrosse.org,error opening web page,
,newtownhoops.org,error opening web page,
,newtownyouthbasketball.com,error opening web page,
,nexstarlacrosse.com,NexStar Lacrosse,false,Lacrosse,
,nhyb.org,North Haven Youth Basketball,false,Basketball,
,njstarshockey.org,New Jersey Stars,false,,
,northeastlacrosse.org,Northeast Youth Lacrosse Club,false,Lacrosse,
,northeastxtreme.org,Northeast Xtreme,false,,
,northshoreblizzard.com,error opening web page,
,norwichyouthlacrosse.org,Norwich Youth Lacrosse Association,false,Lacrosse,
,nvhockey.com,North Valley Hockey and Sports Complex,false,Hockey,
,nvhsc.org,North Valley Hockey and Sports Complex,false,Hockey,
,nvyll.org,NVYLL,false,,
,nwicehawks.com,error opening web page,
,oall.org,Oceanside American Little League,false,,
,ohiobluejackets.org,error opening web page,
,olvcougars.com,error opening web page,
,outlawslacrosse.com,error opening web page,
,palmyrablackknights.org,Palmyra Black Knights,false,,
,parkeryouthsports.com,Parker Youth Sports,false,,
,pawlingyouthhockey.org,error opening web page,
,payalfootball.org,Pike Area Youth Athletic League,false,,
,pbsl.org,Pioneer Baseball League,false,Baseball,
,phslax.org,Patriot Lacrosse,false,Lacrosse,
,pittlax.com,Pitt County Youth Lacrosse,false,Lacrosse,
,pittsfordlittleleague.org,Pittsford Little League,false,Baseball,
,planolacrosse.com,Plano Lacrosse Association,false,Lacrosse,
,playfxa.org,FXA Adult Sports,false,Basketball,
,plymouthrocklacrosse.com,Plymouth Rock Youth Lacrosse, Inc.,false,Lacrosse,
,pomperaugsoccerclub.com,Pomperaug Soccer Club,false,Soccer,
,premierac.org,Premier Athletics Club,false,,
,raptorsgirlslax.org,Raptor Athletics - Girls Lacrosse,false,Lacrosse,
,rebelslacrosseclub.com,error opening web page,
,redding-eastonsoftball.org,Boys & Girls Club of Redding-Easton Softball,false,Softball,
,reverelacrosse.com,error opening web page,
,rhsxctrack.org,error opening web page,
,ridgefieldyouthfootball.org,Ridgefield Youth Football and Cheer,false,Football,
,rinksatshelton.com,The Rinks at Shelton Sports Center of Connecticut,false,Hockey,
,rinkshockey.com,error opening web page,
,rochestergrizzlies.com,Rochester Coalition,false,,
,rockymountainstormlacrosse.com,error opening web page,
,rockymountainthunder.net,Rocky Mountain Thunder,false,Softball,
,scarboroughlacrosse.org,error opening web page,
,sheltonyouthlacrosse.com,Shelton Youth Lacrosse,false,Lacrosse,
,sjpdpal.com,San Jose Police Activities League,false,,
,skiwmrt.com,Wachusett Mountain Race Team,false,,
,smyac.com,Southern Maryland Youth Athletic Conference,false,,
,southingtonlacrosse.org,Southington Lacrosse Association,false,Lacrosse,
,southjeffsoftball.org,South Jeffco Softball,false,Softball,
,southridgelacrosse.com,error opening web page,
,southsuburbanacademy.com,South Suburban Soccer Academy,false,Soccer,
,spireslacrosse.org,Spires Lacrosse,false,Lacrosse,
,sportingct.org,Sporting CT,false,Soccer,
,springfieldlaxnj.com,Springfield Lacrosse Club,false,Lacrosse,
,sschockey.org,South Shore Conference,false,,
,staffordyouthlacrosse.com,Stafford Lacrosse Association,false,Lacrosse,
,stickslax.org,South Tampa Sticks Youth Lacrosse League, Inc.,false,Lacrosse,
,stowsoccer.org,error opening web page,
,sudburybaberuth.com,LS Youth Baseball,false,Baseball,
